frame,time_s,time_h,mechanism,frequency_hz,sigma_real_s_m,sigma_imag_s_m,residual_norm,solve_height_px,solve_width_px,downsample,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,paper_phi,paper_sw,paper_sigma_w_s_m,paper_cec_meq_g,paper_qv_c_m3
10,512.0,0.14222222222222222,interface,1000.0,0.2133797093501939,0.01466635536215073,2.0439309560825466e-15,53,144,8,0.41025300124816855,0.028198166883974755,1e-08,0.0,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
10,512.0,0.14222222222222222,interface,10000.0,0.2133797093501939,0.01466635536215073,2.0439309560825466e-15,53,144,8,0.41025300124816855,0.028198166883974755,1e-08,0.0,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
10,512.0,0.14222222222222222,all,1.0,0.2133802818734408,0.014666358902722259,2.0069410169980123e-15,53,144,8,0.41025410200583057,0.02819817256581496,1e-08,4.726526147325844e-10,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
10,512.0,0.14222222222222222,all,2.5,0.21338028187532262,0.014666362866499307,2.0370718136410532e-15,53,144,8,0.4102541020069913,0.02819817849855127,1e-08,1.1816315368314611e-09,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
10,512.0,0.14222222222222222,all,10.0,0.2133802818741706,0.014666384417294067,2.073511672473369e-15,53,144,8,0.41025410200719864,0.028198211492261385,1e-08,4.7265261473258444e-09,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
10,512.0,0.14222222222222222,all,100.0,0.21338028187494615,0.014666645277993093,2.0154527918168914e-15,53,144,8,0.4102541020072123,0.028198611745827967,1e-08,4.7265261473258444e-08,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
10,512.0,0.14222222222222222,all,1000.0,0.2133802818760616,0.014669254456983742,2.1330127894205113e-15,53,144,8,0.41025410200721246,0.028202615380405586,1e-08,4.726526147325844e-07,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
10,512.0,0.14222222222222222,all,10000.0,0.21338028199357256,0.014695346296091778,2.1360311186437094e-15,53,144,8,0.41025410200721246,0.02824265183607292,1e-08,4.726526147325844e-06,paper,1.0,1.0,0.16918900130384854,0.028198166883974755,0.7264543310096353,1.0,0.24106399994431998,0.008600516438029652,846791.7983175602
11,1024.0,0.28444444444444444,maxwell,1.0,0.13667515271795525,3.023806910793599e-09,2.087180631317147e-15,53,144,8,0.2456714430604738,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,maxwell,2.5,0.13667515271823472,7.559517277049885e-09,1.931779528503126e-15,53,144,8,0.2456714430604738,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,maxwell,10.0,0.1366751527193615,3.02380691082537e-08,2.0368609129526775e-15,53,144,8,0.2456714430604738,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,maxwell,100.0,0.13667515271798344,3.023806910807221e-07,2.2131280228592852e-15,53,144,8,0.2456714430604738,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,maxwell,1000.0,0.13667515272098904,3.0238069107620735e-06,1.9439321702466587e-15,53,144,8,0.2456714430604738,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,maxwell,10000.0,0.13667515291060567,3.0238069065172243e-05,1.9975314542702998e-15,53,144,8,0.2456714430604738,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,grain,1.0,0.1366757533953034,7.318334499505421e-10,1.7896252702409192e-15,53,144,8,0.24567252276709678,1.3154592581831217e-09,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,grain,2.5,0.13667575339559382,2.927337449809862e-10,1.78439415501113e-15,53,144,8,0.24567252276844304,5.261843593578565e-10,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,grain,10.0,0.13667575339612256,7.318345253972031e-11,1.7396077036299615e-15,53,144,8,0.24567252276868345,1.3154611912899857e-10,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,grain,100.0,0.1366757533965206,7.318345361560361e-12,1.8124702336542333e-15,53,144,8,0.24567252276869933,1.3154612106210832e-11,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,grain,1000.0,0.13667575339632354,7.318345362644421e-13,1.791781047468058e-15,53,144,8,0.24567252276869947,1.3154612108143944e-12,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,grain,10000.0,0.13667575339632354,7.31834536260244e-14,1.791781047468058e-15,53,144,8,0.24567252276869947,1.3154612108163276e-13,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,interface,1.0,0.282524776252704,0.02430827058906222,2.0452130635314457e-15,53,144,8,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,interface,2.5,0.282524776252704,0.02430827058906222,2.0452130635314457e-15,53,144,8,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,interface,10.0,0.282524776252704,0.02430827058906222,2.0452130635314457e-15,53,144,8,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,interface,100.0,0.282524776252704,0.02430827058906222,2.0452130635314457e-15,53,144,8,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,interface,1000.0,0.282524776252704,0.02430827058906222,2.0452130635314457e-15,53,144,8,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,interface,10000.0,0.282524776252704,0.02430827058906222,2.0452130635314457e-15,53,144,8,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,all,1.0,0.282525376929313,0.024308274344631592,2.0346069941305695e-15,53,144,8,0.5078349554807294,0.0436937445495599,1e-08,4.726526147325844e-10,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,all,2.5,0.28252537692901863,0.02430827844113537,2.193765558318811e-15,53,144,8,0.5078349554820757,0.0436937504330278,1e-08,1.1816315368314611e-09,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,all,10.0,0.282525376930203,0.024308300900333965,1.9892428809876375e-15,53,144,8,0.507834955482316,0.04369378340210354,1e-08,4.7265261473258444e-09,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,all,100.0,0.28252537692918156,0.024308572976872306,2.1109686179346713e-15,53,144,8,0.507834955482332,0.0436941836482798,1e-08,4.7265261473258444e-08,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,all,1000.0,0.2825253769315955,0.02431129439663785,2.147102428409961e-15,53,144,8,0.5078349554823322,0.04369818728211839,1e-08,4.726526147325844e-07,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1024.0,0.28444444444444444,all,10000.0,0.2825253770228721,0.02433850865066951,2.116130323705973e-15,53,144,8,0.5078349554823322,0.04373822373771182,1e-08,4.726526147325844e-06,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
12,1924.0,0.5344444444444445,maxwell,1.0,0.11850986005543623,3.2029092213512023e-09,2.2384543797426723e-15,53,144,8,0.19309521104490565,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,maxwell,2.5,0.1185098600558255,8.007273053449099e-09,2.091956666758435e-15,53,144,8,0.19309521104490565,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,maxwell,10.0,0.11850986005565652,3.2029092213783815e-08,2.1347860620062646e-15,53,144,8,0.19309521104490565,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,maxwell,100.0,0.11850986005540702,3.2029092213619144e-07,2.5538853120800134e-15,53,144,8,0.19309521104490565,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,maxwell,1000.0,0.11850986005771938,3.2029092213006376e-06,2.2939142122722234e-15,53,144,8,0.19309521104490565,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,maxwell,10000.0,0.11850986026045424,3.202909215598637e-05,2.3526388119042484e-15,53,144,8,0.19309521104490565,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,grain,1.0,0.1185105347683292,9.35468987989434e-10,2.0561807719381836e-15,53,144,8,0.19309631039518255,1.5242157641593611e-09,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,grain,2.5,0.1185105347698573,3.7418819940613795e-10,1.90488493167534e-15,53,144,8,0.1930963103969577,6.096872901424132e-10,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,grain,10.0,0.11851053477049125,9.354707682571225e-11,1.9491597756919793e-15,53,144,8,0.1930963103972747,1.5242186648562753e-10,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,grain,100.0,0.11851053476972025,9.354707860605133e-12,1.9374801660378684e-15,53,144,8,0.19309631039729563,1.5242186938633e-11,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,grain,1000.0,0.11851053476977694,9.354707862401188e-13,1.9489617306065367e-15,53,144,8,0.19309631039729583,1.5242186941533705e-12,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,grain,10000.0,0.11851053476977694,9.354707862429813e-14,1.9489617306065367e-15,53,144,8,0.19309631039729583,1.5242186941562711e-13,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,interface,1.0,0.31230732625380936,0.032299577699619456,2.2580177222947017e-15,53,144,8,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,interface,2.5,0.31230732625380936,0.032299577699619456,2.2580177222947017e-15,53,144,8,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,interface,10.0,0.31230732625380936,0.032299577699619456,2.2580177222947017e-15,53,144,8,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,interface,100.0,0.31230732625380936,0.032299577699619456,2.2580177222947017e-15,53,144,8,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,interface,1000.0,0.31230732625380936,0.032299577699619456,2.2580177222947017e-15,53,144,8,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,interface,10000.0,0.31230732625380936,0.032299577699619456,2.2580177222947017e-15,53,144,8,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,all,1.0,0.31230800096817235,0.03229958183813267,2.100406265250255e-15,53,144,8,0.5088621527958298,0.052627646372818845,1e-08,4.726526147325844e-10,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,all,2.5,0.3123080009676015,0.03229958608103804,2.1347274588404675e-15,53,144,8,0.5088621527976049,0.05262765213103317,1e-08,1.1816315368314611e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1924.0,0.5344444444444445,all,10.0,0.3123080009668377,0.03229960982223556,2.2256074118028244e-15,53,144,8,0.508862152797922,0.05262768503748172,1e-08,4.7265261473258444e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
