frame,frequency_hz,mechanism,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,solution_sigma_w_s_m,interface_density_1_m,schwarz_sigma_s_s,schwarz_characteristic_length_m,schwarz_diffusion_coefficient_m2_s,schwarz_tau_s
27,2.5,maxwell,0.429237165953548,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,10.0,maxwell,0.429237165953548,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,100.0,maxwell,0.429237165953548,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,1000.0,maxwell,0.429237165953548,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,10000.0,maxwell,0.429237165953548,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,1.0,interface,0.429237165953548,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,2.5,interface,0.429237165953548,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,10.0,interface,0.429237165953548,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,100.0,interface,0.429237165953548,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,1000.0,interface,0.429237165953548,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,10000.0,interface,0.429237165953548,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,1.0,all,0.429237165953548,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,2.5,all,0.429237165953548,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,10.0,all,0.429237165953548,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,100.0,all,0.429237165953548,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,1000.0,all,0.429237165953548,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,10000.0,all,0.429237165953548,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,1.0,maxwell,0.44,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,2.5,maxwell,0.44,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,10.0,maxwell,0.44,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,100.0,maxwell,0.44,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,1000.0,maxwell,0.44,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,10000.0,maxwell,0.44,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,1.0,interface,0.44,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,2.5,interface,0.44,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,10.0,interface,0.44,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,100.0,interface,0.44,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,1000.0,interface,0.44,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,10000.0,interface,0.44,0.0,1e-08,0.0,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,1.0,all,0.44,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,2.5,all,0.44,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,10.0,all,0.44,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,100.0,all,0.44,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,1000.0,all,0.44,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
28,10000.0,all,0.44,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0,0.0,0.44,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
